alpha_deg,P_gas_N,F_in_N,F_sum_N,beta_rad,K_N,N_N,Z_N,T_N,M_Nm,a_p_mps2
0,1194.59,-15897.1,-14702.5,0,-14702.5,-0,-14702.5,-0,-0,8259.85
0.5,1194.59,-15896,-14701.4,0.00290885,-14701.4,-42.7642,-14700.5,-171.055,-9.40801,8259.29
1,1194.59,-15892.7,-14698.1,0.0058175,-14698.4,-85.5074,-14694.4,-342.012,-18.8107,8257.6
1.5,1194.59,-15887.3,-14692.7,0.00872576,-14693.3,-128.209,-14684.4,-512.776,-28.2027,8254.8
2,1194.59,-15879.8,-14685.2,0.0116334,-14686.2,-170.847,-14670.3,-683.248,-37.5786,8250.87
2.5,1194.59,-15870.1,-14675.5,0.0145403,-14677,-213.401,-14652.2,-853.333,-46.9333,8245.82
3,1194.59,-15858.2,-14663.6,0.0174462,-14665.8,-255.85,-14630.1,-1022.93,-56.2613,8239.65
3.5,1194.59,-15844.2,-14649.6,0.0203509,-14652.6,-298.173,-14604,-1191.95,-65.5574,8232.37
4,1194.59,-15828,-14633.4,0.0232543,-14637.4,-340.35,-14574,-1360.3,-74.8162,8223.96
4.5,1194.59,-15809.7,-14615.1,0.026156,-14620.1,-382.359,-14540,-1527.87,-84.0326,8214.44
5,1194.59,-15789.2,-14594.6,0.029056,-14600.8,-424.18,-14502.1,-1694.57,-93.2014,8203.81
5.5,1194.59,-15766.6,-14572,0.031954,-14579.5,-465.793,-14460.3,-1860.31,-102.317,8192.07
6,1194.59,-15741.9,-14547.3,0.0348499,-14556.1,-507.176,-14414.6,-2025,-111.375,8179.21
6.5,1194.59,-15715,-14520.4,0.0377434,-14530.8,-548.309,-14365,-2188.54,-120.37,8165.25
7,1194.59,-15686,-14491.4,0.0406343,-14503.4,-589.173,-14311.6,-2350.84,-129.296,8150.19
7.5,1194.59,-15654.9,-14460.3,0.0435225,-14474,-629.746,-14254.4,-2511.81,-138.149,8134.03
8,1194.59,-15621.7,-14427.1,0.0464077,-14442.6,-670.009,-14193.4,-2671.35,-146.924,8116.77
8.5,1194.59,-15586.4,-14391.8,0.0492898,-14409.3,-709.942,-14128.8,-2829.38,-155.616,8098.42
9,1194.59,-15548.9,-14354.4,0.0521685,-14373.9,-749.525,-14060.4,-2985.81,-164.22,8078.98
9.5,1194.59,-15509.4,-14314.8,0.0550437,-14336.6,-788.738,-13988.3,-3140.55,-172.73,8058.45
10,1194.59,-15467.9,-14273.3,0.0579151,-14297.2,-827.563,-13912.7,-3293.52,-181.143,8036.84
10.5,1194.59,-15424.2,-14229.6,0.0607826,-14255.9,-865.979,-13833.5,-3444.62,-189.454,8014.16
11,1194.59,-15378.5,-14183.9,0.063646,-14212.7,-903.967,-13750.8,-3593.77,-197.657,7990.4
11.5,1194.59,-15330.7,-14136.1,0.066505,-14167.4,-941.509,-13664.6,-3740.89,-205.749,7965.57
12,1194.59,-15280.9,-14086.3,0.0693595,-14120.2,-978.586,-13575,-3885.9,-213.725,7939.68
12.5,1194.59,-15229,-14034.4,0.0722093,-14071.1,-1015.18,-13482,-4028.72,-221.58,7912.74
13,1194.59,-15175.1,-13980.5,0.0750541,-14020,-1051.27,-13385.7,-4169.26,-229.309,7884.74
13.5,1194.59,-15119.2,-13924.6,0.0778939,-13967,-1086.84,-13286.2,-4307.45,-236.91,7855.7
14,1194.59,-15061.3,-13866.7,0.0807283,-13912,-1121.88,-13183.4,-4443.22,-244.377,7825.62
14.5,1194.59,-15001.4,-13806.9,0.0835572,-13855.2,-1156.35,-13077.5,-4576.48,-251.706,7794.5
15,1194.59,-14939.6,-13745,0.0863804,-13796.4,-1190.26,-12968.6,-4707.17,-258.894,7762.36
15.5,1194.59,-14875.8,-13681.2,0.0891977,-13735.8,-1223.57,-12856.6,-4835.21,-265.936,7729.2
16,1194.59,-14810,-13615.4,0.0920089,-13673.2,-1256.28,-12741.7,-4960.53,-272.829,7695.02
16.5,1194.59,-14742.3,-13547.7,0.0948138,-13608.8,-1288.37,-12623.9,-5083.06,-279.568,7659.84
17,1194.59,-14672.6,-13478,0.0976122,-13542.5,-1319.81,-12503.2,-5202.74,-286.151,7623.65
17.5,1194.59,-14601.1,-13406.5,0.100404,-13474.3,-1350.6,-12379.9,-5319.5,-292.572,7586.47
18,1194.59,-14527.6,-13333,0.103189,-13404.3,-1380.72,-12253.8,-5433.28,-298.83,7548.31
18.5,1194.59,-14452.3,-13257.7,0.105966,-13332.5,-1410.15,-12125.1,-5544.01,-304.921,7509.18
19,1194.59,-14375.1,-13180.5,0.108737,-13258.8,-1438.88,-11994,-5651.65,-310.841,7469.07
19.5,1194.59,-14296.1,-13101.5,0.1115,-13183.3,-1466.9,-11860.3,-5756.12,-316.587,7428
20,1194.59,-14215.2,-13020.6,0.114255,-13106.1,-1494.18,-11724.3,-5857.37,-322.156,7385.98
20.5,1194.59,-14132.5,-12937.9,0.117003,-13027,-1520.71,-11586,-5955.36,-327.545,7343.01
21,1194.59,-14048,-12853.4,0.119742,-12946.1,-1546.49,-11445.5,-6050.03,-332.751,7299.11
21.5,1194.59,-13961.7,-12767.1,0.122473,-12863.5,-1571.5,-11302.8,-6141.32,-337.773,7254.29
22,1194.59,-13873.7,-12679.1,0.125196,-12779.1,-1595.71,-11158.1,-6229.2,-342.606,7208.55
22.5,1194.59,-13783.9,-12589.3,0.12791,-12693,-1619.14,-11011.4,-6313.61,-347.249,7161.9
23,1194.59,-13692.4,-12497.8,0.130615,-12605.2,-1641.75,-10862.8,-6394.52,-351.698,7114.35
23.5,1194.59,-13599.2,-12404.6,0.133311,-12515.6,-1663.53,-10712.4,-6471.88,-355.953,7065.91
24,1194.59,-13504.3,-12309.7,0.135998,-12424.4,-1684.48,-10560.3,-6545.65,-360.011,7016.59
24.5,1194.59,-13407.7,-12213.1,0.138675,-12331.5,-1704.59,-10406.5,-6615.8,-363.869,6966.41
25,1194.59,-13309.4,-12114.8,0.141343,-12236.9,-1723.84,-10251.2,-6682.29,-367.526,6915.36
25.5,1194.59,-13209.6,-12015,0.144001,-12140.6,-1742.22,-10094.5,-6745.08,-370.98,6863.47
26,1194.59,-13108.1,-11913.5,0.146649,-12042.7,-1759.73,-9936.35,-6804.16,-374.229,6810.74
26.5,1194.59,-13005,-11810.4,0.149286,-11943.2,-1776.35,-9776.94,-6859.5,-377.272,6757.18
27,1194.59,-12900.4,-11705.8,0.151914,-11842.1,-1792.07,-9616.33,-6911.05,-380.108,6702.81
27.5,1194.59,-12794.2,-11599.6,0.15453,-11739.5,-1806.89,-9454.61,-6958.81,-382.735,6647.63
28,1194.59,-12686.4,-11491.8,0.157136,-11635.2,-1820.8,-9291.88,-7002.76,-385.152,6591.66
28.5,1194.59,-12577.2,-11382.6,0.159731,-11529.4,-1833.78,-9128.22,-7042.87,-387.358,6534.9
29,1194.59,-12466.5,-11271.9,0.162315,-11422,-1845.83,-8963.74,-7079.12,-389.352,6477.38
29.5,1194.59,-12354.3,-11159.7,0.164887,-11313.1,-1856.95,-8798.51,-7111.51,-391.133,6419.09
30,1194.59,-12240.7,-11046.1,0.167448,-11202.8,-1867.13,-8632.63,-7140.02,-392.701,6360.05
30.5,1194.59,-12125.6,-10931,0.169997,-11090.9,-1876.36,-8466.19,-7164.65,-394.056,6300.28
31,1194.59,-12009.2,-10814.6,0.172534,-10977.6,-1884.63,-8299.28,-7185.38,-395.196,6239.79
31.5,1194.59,-11891.4,-10696.8,0.175059,-10862.8,-1891.94,-8132,-7202.22,-396.122,6178.58
32,1194.59,-11772.3,-10577.7,0.177571,-10746.7,-1898.29,-7964.43,-7215.15,-396.833,6116.67
32.5,1194.59,-11651.8,-10457.2,0.180071,-10629.1,-1903.66,-7796.67,-7224.18,-397.33,6054.08
33,1194.59,-11530,-10335.4,0.182559,-10510.1,-1908.07,-7628.81,-7229.32,-397.612,5990.81
33.5,1194.59,-11407,-10212.4,0.185033,-10389.7,-1911.49,-7460.94,-7230.56,-397.681,5926.88
34,1194.59,-11282.7,-10088.1,0.187494,-10268,-1913.94,-7293.14,-7227.91,-397.535,5862.29
34.5,1194.59,-11157.2,-9962.56,0.189942,-10145,-1915.4,-7125.51,-7221.39,-397.176,5797.07
35,1194.59,-11030.4,-9835.84,0.192377,-10020.7,-1915.88,-6958.15,-7211,-396.605,5731.23
35.5,1194.59,-10902.5,-9707.94,0.194797,-9895.09,-1915.37,-6791.13,-7196.76,-395.822,5664.78
36,1194.59,-10773.5,-9578.9,0.197204,-9768.22,-1913.87,-6624.54,-7178.69,-394.828,5597.73
36.5,1194.59,-10643.3,-9448.72,0.199597,-9640.11,-1911.39,-6458.49,-7156.8,-393.624,5530.09
37,1194.59,-10512,-9317.45,0.201975,-9510.79,-1907.91,-6293.04,-7131.11,-392.211,5461.89
37.5,1194.59,-10379.7,-9185.11,0.20434,-9380.26,-1903.45,-6128.29,-7101.65,-390.591,5393.12
38,1194.59,-10246.3,-9051.72,0.206689,-9248.57,-1898,-5964.33,-7068.43,-388.764,5323.81
38.5,1194.59,-10111.9,-8917.31,0.209024,-9115.72,-1891.56,-5801.24,-7031.5,-386.733,5253.98
39,1194.59,-9976.49,-8781.9,0.211343,-8981.74,-1884.13,-5639.1,-6990.87,-384.498,5183.62
39.5,1194.59,-9840.12,-8645.53,0.213648,-8846.66,-1875.72,-5477.99,-6946.59,-382.062,5112.76
40,1194.59,-9702.8,-8508.21,0.215937,-8710.5,-1866.33,-5318.01,-6898.67,-379.427,5041.42
40.5,1194.59,-9564.57,-8369.98,0.21821,-8573.29,-1855.97,-5159.23,-6847.16,-376.594,4969.6
41,1194.59,-9425.46,-8230.87,0.220468,-8435.03,-1844.63,-5001.73,-6792.09,-373.565,4897.31
41.5,1194.59,-9285.48,-8090.89,0.22271,-8295.77,-1832.32,-4845.59,-6733.51,-370.343,4824.58
42,1194.59,-9144.67,-7950.08,0.224936,-8155.53,-1819.04,-4690.89,-6671.45,-366.93,4751.42
42.5,1194.59,-9003.05,-7808.46,0.227145,-8014.33,-1804.8,-4537.7,-6605.96,-363.328,4677.84
43,1194.59,-8860.66,-7666.07,0.229338,-7872.19,-1789.61,-4386.1,-6537.08,-359.539,4603.85
43.5,1194.59,-8717.51,-7522.92,0.231514,-7729.14,-1773.46,-4236.17,-6464.86,-355.567,4529.48
44,1194.59,-8573.65,-7379.06,0.233674,-7585.2,-1756.37,-4087.97,-6389.35,-351.414,4454.73
44.5,1194.59,-8429.08,-7234.49,0.235816,-7440.41,-1738.35,-3941.58,-6310.6,-347.083,4379.61
45,1194.59,-8283.85,-7089.26,0.237941,-7294.79,-1719.4,-3797.06,-6228.66,-342.576,4304.15
45.5,1194.59,-8137.97,-6943.38,0.240049,-7148.35,-1699.52,-3654.5,-6143.58,-337.897,4228.36
46,1194.59,-7991.49,-6796.9,0.242139,-7001.14,-1678.73,-3513.94,-6055.42,-333.048,4152.25
46.5,1194.59,-7844.42,-6649.83,0.244212,-6853.17,-1657.04,-3375.46,-5964.24,-328.033,4075.83
47,1194.59,-7696.79,-6502.2,0.246266,-6704.47,-1634.45,-3239.13,-5870.1,-322.855,3999.12
47.5,1194.59,-7548.63,-6354.04,0.248303,-6555.08,-1610.97,-3104.99,-5773.04,-317.517,3922.14
48,1194.59,-7399.97,-6205.38,0.250321,-6405,-1586.62,-2973.12,-5673.15,-312.023,3844.9
48.5,1194.59,-7250.84,-6056.25,0.252321,-6254.28,-1561.39,-2843.58,-5570.47,-306.376,3767.42
49,1194.59,-7101.26,-5906.67,0.254302,-6102.94,-1535.32,-2716.4,-5465.08,-300.579,3689.7
49.5,1194.59,-6951.26,-5756.67,0.256264,-5951.01,-1508.39,-2591.67,-5357.03,-294.637,3611.76
50,1194.59,-6800.88,-5606.29,0.258208,-5798.51,-1480.64,-2469.42,-5246.4,-288.552,3533.62
50.5,1194.59,-6650.13,-5455.54,0.260132,-5645.48,-1452.06,-2349.7,-5133.25,-282.329,3455.3
51,1194.59,-6499.05,-5304.46,0.262037,-5491.93,-1422.68,-2232.58,-5017.66,-275.971,3376.8
51.5,1194.59,-6347.66,-5153.07,0.263923,-5337.9,-1392.49,-2118.08,-4899.68,-269.483,3298.14
52,1194.59,-6196,-5001.41,0.265789,-5183.42,-1361.53,-2006.27,-4779.4,-262.867,3219.34
52.5,1194.59,-6044.08,-4849.49,0.267635,-5028.51,-1329.79,-1897.18,-4656.89,-256.129,3140.4
53,1194.59,-5891.94,-4697.35,0.269461,-4873.2,-1297.3,-1790.86,-4532.21,-249.271,3061.36
53.5,1194.59,-5739.61,-4545.02,0.271267,-4717.52,-1264.07,-1687.35,-4405.44,-242.299,2982.2
54,1194.59,-5587.1,-4392.51,0.273053,-4561.51,-1230.11,-1586.67,-4276.66,-235.216,2902.97
54.5,1194.59,-5434.46,-4239.87,0.274818,-4405.18,-1195.44,-1488.88,-4145.94,-228.027,2823.66
55,1194.59,-5281.71,-4087.11,0.276563,-4248.56,-1160.07,-1394,-4013.36,-220.735,2744.29
55.5,1194.59,-5128.86,-3934.27,0.278287,-4091.69,-1124.02,-1302.06,-3878.99,-213.345,2664.87
56,1194.59,-4975.96,-3781.37,0.27999,-3934.59,-1087.31,-1213.1,-3742.92,-205.86,2585.43
56.5,1194.59,-4823.03,-3628.44,0.281672,-3777.3,-1049.94,-1127.14,-3605.21,-198.287,2505.97
57,1194.59,-4670.1,-3475.51,0.283333,-3619.83,-1011.95,-1044.21,-3465.95,-190.627,2426.51
57.5,1194.59,-4517.18,-3322.59,0.284972,-3462.23,-973.338,-964.324,-3325.22,-182.887,2347.06
58,1194.59,-4364.32,-3169.73,0.28659,-3304.51,-934.128,-887.516,-3183.1,-175.07,2267.63
58.5,1194.59,-4211.53,-3016.94,0.288186,-3146.71,-894.337,-813.801,-3039.66,-167.181,2188.24
59,1194.59,-4058.85,-2864.26,0.28976,-2988.86,-853.983,-743.195,-2894.98,-159.224,2108.91
59.5,1194.59,-3906.29,-2711.7,0.291313,-2830.98,-813.083,-675.715,-2749.15,-151.203,2029.64
60,1194.59,-3753.89,-2559.3,0.292843,-2673.1,-771.657,-611.374,-2602.24,-143.123,1950.46
60.5,1194.59,-3601.67,-2407.08,0.294351,-2515.25,-729.722,-550.183,-2454.34,-134.989,1871.37
61,1194.59,-3449.65,-2255.06,0.295836,-2357.47,-687.297,-492.151,-2305.53,-126.804,1792.38
61.5,1194.59,-3297.87,-2103.28,0.297299,-2199.78,-644.401,-437.286,-2155.88,-118.573,1713.52
62,1194.59,-3146.34,-1951.75,0.29874,-2042.2,-601.053,-385.593,-2005.47,-110.301,1634.79
